
instance_CG_N7_K7_nzP0d2_p8_g1_l5.txt
instance_CG_N8_K3_nzP0d5_p8_g1_l5_numa3.txt
Trivial,881,1
refined,881,1
cilk,3375,17
BSPg,3964,40
BSPgHCCS,881,1
ETF,915,3
BL-EST,1113,5
ILP,881,1
0

instance_exp_N35_K4_nzP0d15_p8_g1_l5_numa4.txt
Trivial,2232,1
refined,1270,17
cilk,16006,32
BSPg,14064,46
BSPgHCCS,7252,27
ETF,18362,45
BL-EST,11355,49
source3_weights_cluster,13476,41
source3_weights_clusterHCCS,3314,17
ILPiter,3202,17
ILPCS,1270,17
0

instance_CG_N35_K8_nzP0d25_p8_g1_l5_numa4.txt
Trivial,12497,1
refined,9816,60
cilk,110198,118
BSPg,106862,192
BSPgHCCS,43634,77
ETF,54328,164
BL-EST,70513,175
ILPiter,39360,77
ILPCS,9413,60
0

instance_CG_N9_K5_nzP0d2_p8_g1_l5.txt
Trivial,1121,1
refined,1121,1
cilk,1769,22
BSPg,1694,45
BSPgHCCS,1152,11
ETF,1454,20
BL-EST,1466,25
source3_weights_cluster,1655,37
source3_weights_clusterHCCS,1121,1
ILP,1121,1
0

instance_CG_N5_K4_nzP0d4_p8_g1_l5_numa3.txt
Trivial,556,1
refined,556,1
cilk,1171,7
BSPg,1698,33
BSPgHCCS,556,1
ETF,618,3
BL-EST,618,3
ILP,556,1
0

instance_kNN_N20_K5_nzP0d2_p8_g1_l5_numa3.txt
Trivial,859,1
refined,471,13
cilk,2024,21
BSPg,2349,31
BSPgHCCS,1218,17
ETF,1028,15
BL-EST,942,8
ILPiter,1206,17
ILPCS,463,13
0

instance_spmv_N120_nzP0d18_p8_g1_l5_numa3.txt
Trivial,10292,1
refined,2344,2
cilk,24038,22
BSPg,11661,2
BSPgHCCS,11057,2
ETF,12857,3
BL-EST,26204,13
ILPiter,11057,2
0

instance_kNN_N75_K9_nzP0d15_p8_g1_l5_numa3.txt
Trivial,19111,1
refined,9232,85
cilk,79299,118
BSPg,68468,152
BSPgHCCS,37556,87
ETF,21266,115
BL-EST,22072,141
ILPiter,36722,87
0

instance_kNN_N10_K8_nzP0d2_p8_g1_l5.txt
Trivial,544,1
refined,544,1
cilk,696,10
BSPg,749,24
BSPgHCCS,640,6
ETF,662,8
BL-EST,708,12
ILP,544,1
ILPiter,544,1
0

instance_kNN_N25_K5_nzP0d2_p8_g1_l5_numa3.txt
Trivial,1235,1
refined,828,11
cilk,3966,23
BSPg,5290,35
BSPgHCCS,2098,17
ETF,1339,7
BL-EST,1444,12
ILPiter,1536,17
ILPCS,828,11
0

instance_exp_N35_K4_nzP0d15_p8_g1_l5_numa3.txt
Trivial,2232,1
refined,1391,17
cilk,9835,32
BSPg,8704,46
BSPgHCCS,3738,28
ETF,9507,48
BL-EST,9623,45
source3_weights_cluster,8789,41
source3_weights_clusterHCCS,3681,21
ILPiter,2500,21
ILPCS,1391,17
0

instance_spmv_N70_nzP0d19_p8_g1_l5_numa4.txt
Trivial,3630,1
refined,1185,3
cilk,11984,12
BSPg,7444,3
BSPgHCCS,6300,3
ETF,8913,4
BL-EST,16625,10
source3_weights_cluster,35641,3
source3_weights_clusterHCCS,6384,3
ILPiter,5906,3
ILPCS,1181,3
0

instance_kNN_N50_K4_nzP0d18_p8_g1_l5_numa3.txt
Trivial,3234,1
refined,1411,24
cilk,14605,38
BSPg,13210,53
BSPgHCCS,5188,27
ETF,3674,28
BL-EST,3639,31
ILPiter,4884,27
ILPCS,1408,24
0

instance_pregel_cc_gyro_m_p8_g1_l5.txt
Trivial,1728,1
refined,1593,8
cilk,2035,25
BSPg,2103,45
BSPgHCCS,1772,9
ETF,1993,20
BL-EST,1961,15
source3_weights_cluster,2004,37
source3_weights_clusterHCCS,1796,9
ILPiter,1752,9
ILPCS,1593,8
0

instance_exp_N10_K8_nzP0d2_p8_g1_l5_numa4.txt
Trivial,564,1
refined,564,1
cilk,896,14
BSPg,1299,26
BSPgHCCS,907,10
ETF,904,10
BL-EST,716,9
ILPiter,564,10
0

instance_spmv_N120_nzP0d18_p8_g1_l5.txt
Trivial,10292,1
refined,1515,2
cilk,5363,22
BSPg,2990,2
BSPgHCCS,2951,2
ETF,3486,3
BL-EST,6677,23
ILPiter,2951,2
0

instance_exp_N10_K8_nzP0d2_p8_g1_l5.txt
Trivial,564,1
refined,379,9
cilk,641,14
BSPg,702,26
BSPgHCCS,578,11
ETF,622,13
BL-EST,717,14
ILPiter,571,11
ILPCS,379,9
0

instance_spmv_N65_nzP0d18_p8_g1_l5_numa4.txt
Trivial,3013,1
refined,2116,2
cilk,10677,12
BSPg,6035,3
BSPgHCCS,4998,3
ETF,8947,6
BL-EST,12558,12
source3_weights_cluster,26713,3
source3_weights_clusterHCCS,3337,3
ILPiter,2982,3
0

instance_kNN_N15_K4_nzP0d25_p8_g1_l5_numa4.txt
Trivial,564,1
refined,564,1
cilk,1193,12
BSPg,1289,18
BSPgHCCS,841,6
ETF,625,4
BL-EST,587,3
ILP,660,3
ILPiter,564,3
0

instance_kNN_N10_K8_nzP0d2_p8_g1_l5_numa3.txt
Trivial,544,1
refined,437,5
cilk,1206,10
BSPg,1495,24
BSPgHCCS,963,7
ETF,568,3
BL-EST,562,3
ILP,815,7
ILPiter,573,7
ILPCS,437,5
0

instance_kNN_N90_K8_nzP0d15_p8_g1_l5_numa3.txt
Trivial,22979,1
refined,10253,103
cilk,101308,135
BSPg,86637,169
BSPgHCCS,46607,105
ETF,25424,129
BL-EST,25036,91
ILPiter,46401,105
0

instance_CG_N6_K5_nzP0d5_p8_g1_l5.txt
Trivial,914,1
refined,910,2
cilk,1332,13
BSPg,1411,49
