
instance_CG_N9_K5_nzP0d2_p4_g1_l5.txt
ILP,70,5
ILPIter,70,5
ILPCS,70,5
37.19368402293826

instance_kNN_N10_K8_nzP0d2_p4_g1_l5.txt
Trivial,544,1
cilk,342,21
BSPg,255,10
BSPgHCCS,246,10
ETF,361,21
BL-EST,594,33
source3_weights_cluster,357,16
source3_weights_clusterHCCS,304,16
ILPInit,249,21
ILPInitHCCS,245,11
ILPIter,242,11
ILPCS,242,11
0

instance_CG_N6_K5_nzP0d5_p4_g1_l5.txt
Trivial,914,1
cilk,706,45
BSPg,599,43
BSPgHCCS,562,30
ETF,848,59
BL-EST,932,50
source3_weights_cluster,701,44
source3_weights_clusterHCCS,641,35
ILPInit,594,33
ILPInitHCCS,571,27
ILPIter,557,30
ILPCS,552,30
0

instance_CG_N7_K7_nzP0d2_p4_g1_l5.txt
Trivial,1174,1
cilk,835,46
BSPg,846,60
BSPgHCCS,732,36
ETF,1269,95
BL-EST,1084,63
source3_weights_cluster,1026,64
source3_weights_clusterHCCS,865,54
ILPInit,814,45
ILPInitHCCS,770,39
ILPIter,720,36
ILPCS,718,36
0

instance_kNN_N30_K10_nzP0d15_p4_g1_l5.txt
Trivial,3673,1
cilk,1724,54
BSPg,1337,12
BSPgHCCS,1268,11
ETF,2099,84
BL-EST,4167,210
source3_weights_cluster,1589,20
source3_weights_clusterHCCS,1474,20
ILPInit,1405,114
ILPInitHCCS,1307,24
ILPIter,1262,11
ILPCS,1249,11
0

instance_CG_N5_K4_nzP0d4_p4_g3_l5.txt
Trivial,556,1
cilk,652,28
BSPg,570,32
BSPgHCCS,492,21
ETF,770,40
BL-EST,798,36
source3_weights_cluster,734,37
source3_weights_clusterHCCS,617,32
ILPInit,586,21
ILPInitHCCS,600,18
ILPIter,483,21
ILPCS,480,21
0

instance_CG_N8_K3_nzP0d5_p4_g3_l5.txt
Trivial,881,1
cilk,881,29
BSPg,700,23
BSPgHCCS,616,16
ETF,1031,41
BL-EST,1180,45
source3_weights_cluster,943,29
source3_weights_clusterHCCS,784,26
ILPInit,701,33
ILPInitHCCS,688,21
ILPIter,592,16
ILPCS,586,16
0

instance_CG_N9_K5_nzP0d2_p4_g3_l5.txt
Trivial,1121,1
cilk,1262,44
BSPg,1024,42
BSPgHCCS,875,26
ETF,1418,65
BL-EST,1425,51
source3_weights_cluster,1282,47
source3_weights_clusterHCCS,1005,37
ILPInit,976,42
ILPInitHCCS,960,29
ILPIter,860,26
ILPCS,839,26
0

instance_exp_N40_K5_nzP0d15_p4_g3_l5.txt
Trivial,3752,1
cilk,3051,73
BSPg,2060,8
BSPgHCCS,1965,8
ETF,3787,107
BL-EST,6052,215
source3_weights_cluster,2136,10
source3_weights_clusterHCCS,2006,10
ILPInit,2705,116
ILPInitHCCS,1964,15
ILPIter,1893,15
ILPCS,1866,15
0

instance_kNN_N5_K3_nzP0d3_p4_g3_l5.txt
Trivial,100,1
cilk,120,7
BSPg,85,4
BSPgHCCS,72,4
ETF,114,7
BL-EST,172,9
source3_weights_cluster,130,6
source3_weights_clusterHCCS,101,6
ILPInit,72,5
ILPInitHCCS,72,4
ILP,69,4
ILPIter,69,4
ILPCS,69,4
32.99999999999827

instance_CG_N12_K6_nzP0d3_p4_g3_l5.txt
Trivial,2248,1
cilk,2206,67
BSPg,1667,48
BSPgHCCS,1556,31
ETF,2449,85
BL-EST,2898,103
source3_weights_cluster,2195,54
source3_weights_clusterHCCS,1802,50
ILPInit,1706,78
ILPInitHCCS,1679,49
ILPIter,1525,31
ILPCS,1480,31
0

instance_kNN_N30_K8_nzP0d15_p4_g3_l5.txt
Trivial,2755,1
cilk,2064,45
BSPg,1482,10
BSPgHCCS,1388,9
ETF,2680,91
BL-EST,4367,154
source3_weights_cluster,1955,16
source3_weights_clusterHCCS,1748,16
ILPInit,1544,88
ILPInitHCCS,1445,20
ILPIter,1375,9
ILPCS,1348,9
0

instance_exp_N6_K4_nzP0d25_p4_g3_l5.txt
Trivial,121,1
cilk,133,9
BSPg,93,5
BSPgHCCS,90,5
ETF,128,9
BL-EST,180,9
source3_weights_cluster,150,8
source3_weights_clusterHCCS,112,7
ILPInit,81,6
ILPInitHCCS,84,5
ILP,89,6
ILPIter,81,6
ILPCS,81,6
35.24999999999997

instance_spmv_N35_nzP0d18_p4_g3_l5.txt
Trivial,823,1
cilk,654,15
BSPg,399,3
BSPgHCCS,377,3
ETF,421,4
BL-EST,831,33
source3_weights_cluster,376,2
source3_weights_clusterHCCS,365,2
ILPInit,446,34
ILPInitHCCS,408,5
ILP,365,2
ILPIter,316,2
205.9999999999999

instance_exp_N5_K3_nzP0d4_p4_g3_l5.txt
Trivial,119,1
cilk,161,10
BSPg,104,5
BSPgHCCS,92,5
ETF,140,8
BL-EST,175,8
source3_weights_cluster,124,6
source3_weights_clusterHCCS,115,6
ILPInit,84,6
ILPInitHCCS,89,5
ILP,90,6
ILPIter,84,6
ILPCS,84,6
36.02835709783982

instance_exp_N10_K8_nzP0d2_p4_g3_l5.txt
Trivial,564,1
cilk,556,25
BSPg,357,10
BSPgHCCS,327,10
ETF,567,28
BL-EST,794,31
source3_weights_cluster,580,16
source3_weights_clusterHCCS,422,16
ILPInit,342,21
ILPInitHCCS,321,10
ILPIter,320,10
ILPCS,314,10
0

instance_spmv_N70_nzP0d19_p4_g3_l5.txt
Trivial,3630,1
cilk,2759,35
BSPg,1564,3
BSPgHCCS,1532,3
ETF,1629,4
BL-EST,3387,78
source3_weights_cluster,1504,2
source3_weights_clusterHCCS,1504,2
ILPIter,1356,2
0

instance_exp_N18_K10_nzP0d15_p4_g3_l5.txt
Trivial,1160,1
cilk,983,35
BSPg,693,12
BSPgHCCS,633,12
ETF,1192,53
BL-EST,1868,89
source3_weights_cluster,969,20
source3_weights_clusterHCCS,777,20
ILPInit,647,42
ILPInitHCCS,647,19
ILPIter,610,12
ILPCS,598,12
0

instance_spmv_N25_nzP0d2_p4_g3_l5.txt
Trivial,472,1
cilk,433,16
BSPg,240,3
BSPgHCCS,223,3
ETF,266,4
BL-EST,475,20
source3_weights_cluster,210,2
source3_weights_clusterHCCS,194,2
ILPInit,248,20
ILPInitHCCS,234,4
ILP,194,2
ILPIter,174,2
122.99999999999997

instance_kNN_N30_K10_nzP0d15_p4_g3_l5.txt
Trivial,3673,1
cilk,2656,54
BSPg,2005,12
BSPgHCCS,1842,11
ETF,3632,122
BL-EST,5760,200
source3_weights_cluster,2559,20
source3_weights_clusterHCCS,2303,20
ILPInit,2002,114
ILPInitHCCS,1900,25
ILPIter,1816,11
ILPCS,1783,11
0

instance_CG_N4_K1_nzP0d35_p4_g3_l5.txt
Trivial,137,1
cilk,168,9
BSPg,135,8
BSPgHCCS,117,6
ETF,150,7
BL-EST,204,10
source3_weights_cluster,172,10
source3_weights_clusterHCCS,143,9
ILPInit,106,6
ILPInitHCCS,110,5
ILP,111,6
ILPIter,106,6
ILPCS,106,6
39.07320443626046

instance_spmv_N7_nzP0d35_p4_g3_l5.txt
Trivial,87,1
cilk,86,6
BSPg,53,3
BSPgHCCS,52,3
ETF,74,4
BL-EST,103,7
source3_weights_cluster,56,2
source3_weights_clusterHCCS,53,2
ILPInit,42,5
ILPInitHCCS,41,2
ILP,40,2
ILPIter,36,2
30.0

instance_spmv_N40_nzP0d15_p4_g3_l5.txt
Trivial,968,1
cilk,774,18
BSPg,447,3
BSPgHCCS,428,3
ETF,474,3
BL-EST,911,35
source3_weights_cluster,414,2
source3_weights_clusterHCCS,388,2
ILPInit,508,39
ILPInitHCCS,473,4
ILP,388,2
ILPIter,357,2
241.99999999893592

instance_CG_N7_K2_nzP0d6_p4_g3_l5.txt
Trivial,551,1
cilk,576,21
BSPg,430,16
BSPgHCCS,403,11
ETF,621,26
BL-EST,802,30
source3_weights_cluster,550,18
source3_weights_clusterHCCS,479,18
ILPInit,434,21
ILPInitHCCS,442,14
ILPIter,377,11
ILPCS,371,11
0

instance_kNN_N40_K5_nzP0d15_p4_g3_l5.txt
Trivial,2270,1
cilk,1681,28
BSPg,1279,7
BSPgHCCS,1199,7
ETF,1988,50
BL-EST,3482,120
source3_weights_cluster,1596,10
source3_weights_clusterHCCS,1399,10
ILPInit,1252,78
ILPInitHCCS,1168,14
ILPIter,1139,14
ILPCS,1109,14
0

instance_CG_N6_K5_nzP0d5_p4_g3_l5.txt
Trivial,914,1
cilk,1032,45
BSPg,867,43
BSPgHCCS,769,27
ETF,1200,56
BL-EST,1339,51
source3_weights_cluster,999,44
source3_weights_clusterHCCS,912,39
ILPInit,817,33
ILPInitHCCS,809,27
ILPIter,749,27
ILPCS,740,27
0

instance_CG_N3_K1_nzP0d5_p4_g3_l5.txt
Trivial,105,1
cilk,156,10
BSPg,133,8
BSPgHCCS,113,6
ETF,122,7
BL-EST,183,9
source3_weights_cluster,140,10
source3_weights_clusterHCCS,118,8
ILPInit,92,6
ILPInitHCCS,92,6
ILP,92,6
ILPIter,92,6
ILPCS,95,6
34.30369521320444

instance_exp_N30_K10_nzP0d18_p4_g3_l5.txt
Trivial,4621,1
cilk,3354,79
BSPg,2360,12
BSPgHCCS,2245,12
ETF,4576,149
BL-EST,7858,311
source3_weights_cluster,2838,20
source3_weights_clusterHCCS,2620,20
ILPInit,2540,140
ILPInitHCCS,2398,29
ILPIter,2238,12
ILPCS,2223,12
0

instance_kNN_N20_K5_nzP0d2_p4_g3_l5.txt
Trivial,859,1
cilk,745,24
BSPg,525,6
BSPgHCCS,483,6
ETF,727,24
BL-EST,1337,50
source3_weights_cluster,675,10
source3_weights_clusterHCCS,568,10
ILPInit,493,31
ILPInitHCCS,486,12
ILPIter,425,6
ILPCS,416,6
0

instance_exp_N44_K5_nzP0d15_p4_g3_l5.txt
Trivial,4492,1
cilk,3608,77
BSPg,2384,8
BSPgHCCS,2320,7
ETF,4517,118
BL-EST,7292,249
source3_weights_cluster,2750,10
source3_weights_clusterHCCS,2594,10
ILPInit,2491,138
ILPInitHCCS,2263,15
ILPIter,2201,15
ILPCS,2183,15
0

instance_kNN_N4_K3_nzP0d5_p4_g3_l5.txt
Trivial,85,1
cilk,117,7
BSPg,82,4
BSPgHCCS,71,4
ETF,99,6
BL-EST,139,8
source3_weights_cluster,103,5
