
BL-EST,1264,58
source3_weights_cluster,447,14
ILPInit,481,92
0

instance_exp_N10_K7_nzP0d25_p8_g1_l5.txt
Trivial,391,1
cilk,315,27
BSPg,164,9
ETF,332,26
BL-EST,441,23
source3_weights_cluster,221,13
ILPInit,220,57
0

instance_spmv_N10_nzP0d3_p16_p4_g5_l5.txt
Trivial,110,1
cilk,178,8
BSPg,103,3
ETF,113,5
BL-EST,187,8
source3_weights_cluster,75,2
ILPInit,76,5
0

instance_exp_N20_K15_nzP0d15_p8_g1_l5.txt
Trivial,2256,1
cilk,947,60
BSPg,597,19
ETF,1380,99
BL-EST,2738,164
source3_weights_cluster,753,30
ILPInit,1100,291
0

instance_CG_N4_K2_nzP0d5_p8_g1_l5.txt
Trivial,206,1
cilk,182,16
BSPg,183,20
ETF,227,19
BL-EST,239,18
source3_weights_cluster,207,19
ILPInit,175,31
0

instance_kNN_N4_K2_nzP0d5_p8_g5_l5.txt
Trivial,23,1
cilk,38,4
BSPg,38,5
ETF,40,4
BL-EST,35,3
source3_weights_cluster,40,4
ILPInit,23,5
0

instance_kNN_N30_K12_nzP0d1_p8_g3_l5.txt
Trivial,2813,1
cilk,1789,64
BSPg,1053,15
ETF,2739,118
BL-EST,4697,201
source3_weights_cluster,1503,24
ILPInit,1875,348
0

instance_kNN_N30_K12_nzP0d1_p4_g5_l5.txt
Trivial,2813,1
cilk,2733,44
BSPg,2071,15
ETF,4077,124
BL-EST,6027,212
source3_weights_cluster,2819,24
ILPInit,1903,92
0

instance_spmv_N10_nzP0d3_p16_p16_g3_l5.txt
Trivial,110,1
cilk,76,5
BSPg,54,3
ETF,47,3
BL-EST,70,4
source3_weights_cluster,46,2
ILPInit,157,67
0

instance_CG_N15_K10_nzP0d2_p4_g1_l5.txt
Trivial,4076,1
cilk,2589,111
BSPg,2168,86
ETF,3268,176
BL-EST,3417,171
source3_weights_cluster,2584,92
ILPInit,2195,141
0

instance_spmv_N50_nzP0d1_p16_g5_l5.txt
Trivial,998,1
cilk,835,25
BSPg,247,3
ETF,302,6
BL-EST,879,23
source3_weights_cluster,198,2
ILPInit,1469,576
0

instance_spmv_N10_nzP0d3_p16_p8_g1_l5.txt
Trivial,110,1
cilk,68,7
BSPg,41,3
ETF,62,5
BL-EST,77,7
source3_weights_cluster,39,2
ILPInit,53,19
0

instance_kNN_N4_K2_nzP0d5_p8_g3_l5.txt
Trivial,23,1
cilk,38,4
BSPg,38,5
ETF,40,4
BL-EST,35,3
source3_weights_cluster,40,4
ILPInit,23,5
0

instance_kNN_N30_K12_nzP0d1_p16_g5_l5.txt
Trivial,2813,1
cilk,1867,49
BSPg,1049,19
ETF,4151,142
BL-EST,5875,203
source3_weights_cluster,1515,24
ILPInit,5336,1273
0

instance_kNN_N30_K12_nzP0d1_p4_g1_l5.txt
Trivial,2813,1
cilk,1329,44
BSPg,1067,15
ETF,1547,61
BL-EST,3438,192
source3_weights_cluster,1267,24
ILPInit,1089,93
0

instance_exp_N20_K15_nzP0d15_p16_g1_l5.txt
Trivial,2256,1
cilk,966,74
BSPg,447,22
ETF,1212,89
BL-EST,2542,152
source3_weights_cluster,586,30
ILPInit,2979,1059
0

instance_CG_N15_K10_nzP0d2_p8_g1_l5.txt
Trivial,4076,1
cilk,2184,104
BSPg,1746,83
ETF,3085,200
BL-EST,3221,164
source3_weights_cluster,2112,92
ILPInit,2666,534
0

instance_kNN_N30_K12_nzP0d1_p8_g5_l5.txt
Trivial,2813,1
cilk,1789,64
BSPg,1053,15
ETF,2739,118
BL-EST,4697,201
source3_weights_cluster,1503,24
ILPInit,1875,348
0

instance_exp_N20_K15_nzP0d15_p16_g5_l5.txt
Trivial,2256,1
cilk,2098,74
BSPg,979,22
ETF,3335,124
BL-EST,4825,169
source3_weights_cluster,1362,30
ILPInit,4809,1059
0

instance_kNN_N15_K7_nzP0d2_p16_g1_l5.txt
Trivial,706,1
cilk,237,17
BSPg,211,14
ETF,391,28
BL-EST,797,46
source3_weights_cluster,222,14
ILPInit,883,331
0

instance_spmv_N10_nzP0d3_p16_p4_g3_l5.txt
Trivial,110,1
cilk,136,8
BSPg,79,3
ETF,73,3
BL-EST,127,7
source3_weights_cluster,63,2
ILPInit,63,6
0

instance_CG_N4_K2_nzP0d5_p4_g3_l5.txt
Trivial,206,1
cilk,269,15
BSPg,240,17
ETF,254,12
BL-EST,309,15
source3_weights_cluster,326,20
ILPInit,213,9
0

instance_spmv_N10_nzP0d3_p16_p16_g5_l5.txt
Trivial,110,1
cilk,102,5
BSPg,74,3
ETF,61,3
BL-EST,88,4
source3_weights_cluster,60,2
ILPInit,193,67
0

instance_kNN_N15_K7_nzP0d2_p8_g5_l5.txt
Trivial,706,1
cilk,576,27
BSPg,374,13
ETF,749,33
BL-EST,1264,58
source3_weights_cluster,447,14
ILPInit,481,92
0

instance_CG_N15_K10_nzP0d2_p4_g5_l5.txt
Trivial,4076,1
cilk,5277,111
BSPg,4068,86
ETF,5922,128
BL-EST,6377,150
source3_weights_cluster,5364,92
ILPInit,4057,141
0

instance_exp_N10_K7_nzP0d25_p8_g3_l5.txt
Trivial,391,1
cilk,473,27
BSPg,258,9
ETF,423,18
BL-EST,565,20
source3_weights_cluster,353,13
ILPInit,321,56
0

instance_kNN_N15_K7_nzP0d2_p16_g3_l5.txt
Trivial,706,1
cilk,391,17
BSPg,333,14
ETF,696,31
BL-EST,1223,53
source3_weights_cluster,364,14
ILPInit,1162,331
0
