
instance_spmv_N25_nzP0d2_p8_g1_l5_numa3.txt
Trivial,472,1
cilk,592,15
BSPg,240,3
BSPgHCCS,220,3
ETF,344,7
BL-EST,644,19
source3_weights_cluster,194,2
source3_weights_clusterHCCS,175,2
ILPIter,141,2
0

instance_kNN_N13_K9_nzP0d15_p8_g1_l5_numa2.txt
Trivial,1067,1
cilk,743,29
BSPg,483,12
BSPgHCCS,428,12
ETF,1078,45
BL-EST,1637,74
source3_weights_cluster,759,18
source3_weights_clusterHCCS,573,18
ILPIter,426,12
ILPCS,414,12
0

instance_CG_N3_K1_nzP0d5_p8_g1_l5_numa2.txt
Trivial,105,1
cilk,135,8
BSPg,132,11
BSPgHCCS,110,9
ETF,114,7
BL-EST,160,9
source3_weights_cluster,155,10
source3_weights_clusterHCCS,100,7
ILPIter,88,7
ILPCS,87,7
0

instance_kNN_N6_K4_nzP0d2_p8_g1_l5_numa3.txt
Trivial,130,1
cilk,212,8
BSPg,196,9
BSPgHCCS,159,8
ETF,222,8
BL-EST,312,12
source3_weights_cluster,226,8
source3_weights_clusterHCCS,171,8
ILPIter,153,8
ILPCS,149,8
0

instance_spmv_N25_nzP0d2_p8_g1_l5_numa2.txt
Trivial,472,1
cilk,358,15
BSPg,152,3
BSPgHCCS,139,3
ETF,218,8
BL-EST,363,16
source3_weights_cluster,138,2
source3_weights_clusterHCCS,128,2
ILPIter,105,2
0

instance_CG_N15_K7_nzP0d25_p8_g1_l5_numa2.txt
Trivial,3201,1
cilk,2746,83
BSPg,2122,59
BSPgHCCS,1866,39
ETF,3755,103
BL-EST,3693,139
source3_weights_cluster,2661,65
source3_weights_clusterHCCS,2127,62
ILPIter,1845,39
ILPCS,1832,39
0

instance_CG_N8_K3_nzP0d5_p8_g1_l5_numa3.txt
Trivial,881,1
cilk,1309,31
BSPg,946,22
BSPgHCCS,868,16
ETF,1129,31
BL-EST,1361,42
source3_weights_cluster,1313,29
source3_weights_clusterHCCS,842,24
ILPIter,779,24
ILPCS,771,24
0

instance_exp_N35_K4_nzP0d15_p8_g1_l5_numa4.txt
Trivial,2232,1
cilk,4195,58
BSPg,2069,7
BSPgHCCS,1750,7
ETF,5561,79
BL-EST,8003,141
source3_weights_cluster,2710,8
source3_weights_clusterHCCS,1668,8
ILPIter,1615,8
ILPCS,1565,8
0

instance_CG_N5_K4_nzP0d4_p8_g1_l5_numa3.txt
Trivial,556,1
cilk,1129,32
BSPg,914,40
BSPgHCCS,775,26
ETF,839,32
BL-EST,1012,36
source3_weights_cluster,1058,37
source3_weights_clusterHCCS,652,25
ILPIter,604,25
ILPCS,589,25
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l5_numa2.txt
Trivial,4232,1
cilk,2420,53
BSPg,1431,7
BSPgHCCS,1338,7
ETF,4005,91
BL-EST,6700,201
