
BSPgHCCS,995,8
ETF,3613,95
BL-EST,7231,200
source3_weights_cluster,1181,10
source3_weights_clusterHCCS,1109,10
ILPIter,994,8
ILPCS,973,8
0

instance_spmv_N70_nzP0d19_p8_g1_l10.txt
Trivial,3630,1
cilk,1428,41
BSPg,645,3
BSPgHCCS,627,3
ETF,691,4
BL-EST,2138,65
source3_weights_cluster,625,2
source3_weights_clusterHCCS,612,2
ILPIter,612,2
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l10.txt
Trivial,4232,1
cilk,1678,53
BSPg,909,7
BSPgHCCS,858,7
ETF,2103,65
BL-EST,4702,175
source3_weights_cluster,1096,10
source3_weights_clusterHCCS,1007,10
ILPIter,852,7
ILPCS,839,7
0

instance_exp_N30_K8_nzP0d15_p8_g1_l10.txt
Trivial,3179,1
cilk,1650,72
BSPg,767,12
BSPgHCCS,730,12
ETF,2051,90
BL-EST,4439,193
source3_weights_cluster,916,16
source3_weights_clusterHCCS,811,16
ILPIter,729,12
ILPCS,704,12
0

instance_CG_N17_K8_nzP0d25_p8_g1_l20.txt
Trivial,4244,1
cilk,3700,104
BSPg,2369,65
BSPgHCCS,2078,42
ETF,5558,179
BL-EST,6333,187
source3_weights_cluster,3049,74
source3_weights_clusterHCCS,2840,71
ILPIter,2076,42
ILPCS,2069,42
0

instance_kNN_N40_K5_nzP0d15_p8_g1_l10.txt
Trivial,2270,1
cilk,937,32
BSPg,551,8
BSPgHCCS,524,8
ETF,1015,33
BL-EST,2543,100
source3_weights_cluster,640,10
source3_weights_clusterHCCS,596,10
ILPIter,524,8
ILPCS,518,8
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l2.txt
Trivial,4591,1
cilk,1355,65
BSPg,971,18
BSPgHCCS,928,17
ETF,1997,125
BL-EST,4340,255
source3_weights_cluster,1155,24
source3_weights_clusterHCCS,1054,24
ILPIter,919,17
ILPCS,882,17
0

instance_kNN_N30_K10_nzP0d15_p8_g1_l2.txt
Trivial,3673,1
cilk,1099,54
BSPg,791,16
BSPgHCCS,763,15
ETF,1563,97
BL-EST,3479,205
source3_weights_cluster,945,20
source3_weights_clusterHCCS,858,20
ILPIter,755,14
ILPCS,721,14
0

instance_exp_N30_K8_nzP0d15_p8_g1_l2.txt
Trivial,3179,1
cilk,1082,72
BSPg,679,12
BSPgHCCS,642,12
ETF,1339,90
BL-EST,2903,193
source3_weights_cluster,796,16
source3_weights_clusterHCCS,691,16
ILPIter,641,12
ILPCS,616,12
0

instance_CG_N21_K5_nzP0d3_p8_g1_l20.txt
Trivial,4161,1
cilk,3416,93
BSPg,1984,46
BSPgHCCS,1741,31
ETF,4497,135
BL-EST,5929,173
source3_weights_cluster,2336,47
source3_weights_clusterHCCS,2150,45
ILPIter,1737,31
ILPCS,1714,31
0

instance_exp_N35_K4_nzP0d15_p8_g1_l10.txt
